# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,SOMXDSHQKE,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
1.556668852361690891e-02, -6.139632719223388213e-03, 9.998599817566865555e-01, 7.098016807793156024e-01
2.844686554884415589e-02, -2.777275935830711157e-03, 9.995914478319740670e-01, 7.101924864772679591e-01
4.461354081574076674e-02, 1.236562651440535924e-03, 9.990035549930196268e-01, 7.123090388080524082e-01
6.304719678350582945e-02, 5.577341336476307303e-03, 9.979949620320526238e-01, 7.161541267333610961e-01
8.714286853462027693e-02, 1.094158189473054196e-02, 9.961357348520325505e-01, 7.218038372003126035e-01
1.150672534573322775e-01, 1.679601236624048838e-02, 9.932156971929003708e-01, 7.293031989502585244e-01
1.428781507191410338e-01, 2.226042203447480342e-02, 9.894899229693677745e-01, 7.387116275946710164e-01
1.689722202991492672e-01, 2.703664465507355300e-02, 9.852499219045749435e-01, 7.501395805777693049e-01
2.458752829755312119e-01, 4.005659442620322641e-02, 9.684734454101862067e-01, 7.702222399804770081e-01
-1.152507793485239435e-01, -1.980499207353906763e-02, -9.931389732300937023e-01, 6.412866355591448908e-01
-2.892166315193695630e-03, -7.989797778604131344e-04, -9.999954984925281121e-01, 6.332001100090057788e-01
9.707001084267394275e-02, 1.748248778213013638e-02, -9.951240001205632346e-01, 6.240529345331670141e-01
1.518678572948288508e-01, 2.825078397901031185e-02, -9.879969874069701730e-01, 6.164220268541873438e-01
1.561109438461560361e-01, 2.914209530906760465e-02, -9.873095317540794280e-01, 6.101570875828030704e-01
1.377911307064621504e-01, 2.504971213741392574e-02, -9.901444925971498723e-01, 6.053271836335145650e-01
1.110522535356949364e-01, 1.872730927131316392e-02, -9.936381055857813616e-01, 6.019774007790923420e-01
6.677559143042501033e-02, 7.691874037533423872e-03, -9.977383702468837212e-01, 6.001026337847300551e-01
3.537031864995959785e-02, -5.323404938130887974e-04, -9.993741327311803646e-01, 5.997472716027911765e-01
1.116140374987604697e-02, -7.179063594455226648e-03, -9.999119381786772953e-01, 6.008773586685831614e-01
-9.621223763938546031e-03, -1.314998678147604946e-02, -9.998672461386717281e-01, 6.034684967005219391e-01
-3.049460457257762575e-02, -1.941454564126425184e-02, -9.993463636345035761e-01, 6.075638684252127053e-01
-5.316338664686833665e-02, -2.651050562964928428e-02, -9.982338640877176372e-01, 6.132124492881931843e-01
-8.551179312630162455e-02, -3.705676497962261118e-02, -9.956477938536145711e-01, 6.205194262822792961e-01
-1.442910918588551361e-01, -5.698651343525423102e-02, -9.878930195606572262e-01, 6.297235355422271530e-01
-4.942810231627307593e-01, -1.799035797938772496e-01, -8.504827876674235787e-01, 5.651082713804971291e-01
-4.744582686018669060e-01, -1.726886871725582528e-01, 8.631731973815781611e-01, 6.066101682875670864e-01
-1.369466424061897836e-01, -5.445114016539380486e-02, 9.890807300055742823e-01, 6.267130675408844054e-01
-8.272775478663312032e-02, -3.611343643491095323e-02, 9.959176363017296918e-01, 6.176071443666590888e-01
-5.014431409089890879e-02, -2.551646178896295469e-02, 9.984159744025160599e-01, 6.103414381578138315e-01
-2.936934594317809621e-02, -1.902868704568173863e-02, 9.993874877084399921e-01, 6.047265557217167409e-01
-1.349469899104335964e-02, -1.427573496222406084e-02, 9.998070296264321977e-01, 6.006726674406519528e-01
5.085245789191505722e-04, -1.026268181420083615e-02, 9.999472079888683806e-01, 5.980961850043173822e-01
1.556668852361691932e-02, -6.139632719223387346e-03, 9.998599817566866665e-01, 5.969828296696423342e-01
2.844686554884414201e-02, -2.777275935830709423e-03, 9.995914478319741781e-01, 5.973115190736432156e-01
4.461354081574080144e-02, 1.236562651440547200e-03, 9.990035549930196268e-01, 5.990916577148878153e-01
6.304719678350591272e-02, 5.577341336476338528e-03, 9.979949620320527348e-01, 6.023255912658194156e-01
8.714286853461999938e-02, 1.094158189473051247e-02, 9.961357348520325505e-01, 6.070773130956002017e-01
1.150672534573325967e-01, 1.679601236624053001e-02, 9.932156971929002598e-01, 6.133846948888954653e-01
1.428781507191411448e-01, 2.226042203447479995e-02, 9.894899229693677745e-01, 6.212977084911199821e-01
1.689722202991492672e-01, 2.703664465507358422e-02, 9.852499219045748324e-01, 6.309092547778092364e-01
2.458752829755312952e-01, 4.005659442620323335e-02, 9.684734454101863177e-01, 6.477998922081944499e-01
-1.152507793485234994e-01, -1.980499207353897395e-02, -9.931389732300938133e-01, 5.200951743310129327e-01
-2.892166315193689993e-03, -7.989797778604121586e-04, -9.999954984925281121e-01, 5.135368544120790801e-01
9.707001084267469215e-02, 1.748248778213023352e-02, -9.951240001205633456e-01, 5.061183280309767829e-01
1.518678572948284622e-01, 2.825078397901019389e-02, -9.879969874069702840e-01, 4.999295225272712417e-01
1.561109438461552867e-01, 2.914209530906748669e-02, -9.873095317540796501e-01, 4.948485423510933234e-01
1.377911307064627611e-01, 2.504971213741403330e-02, -9.901444925971497613e-01, 4.909314020315899696e-01
1.110522535356946727e-01, 1.872730927131312229e-02, -9.936381055857813616e-01, 4.882146669539545458e-01
6.677559143042499645e-02, 7.691874037533433413e-03, -9.977383702468838322e-01, 4.866941966795164110e-01
3.537031864995957009e-02, -5.323404938130900984e-04, -9.993741327311803646e-01, 4.864059914593879541e-01
1.116140374987604870e-02, -7.179063594455230984e-03, -9.999119381786774063e-01, 4.873225127104202081e-01
-9.621223763938454090e-03, -1.314998678147603038e-02, -9.998672461386718391e-01, 4.894239729806192374e-01
-3.049460457257775758e-02, -1.941454564126429347e-02, -9.993463636345034651e-01, 4.927453942499784301e-01
-5.316338664686830195e-02, -2.651050562964926693e-02, -9.982338640877177482e-01, 4.973264964993568404e-01
-8.551179312630163842e-02, -3.705676497962261118e-02, -9.956477938536144601e-01, 5.032525883011248480e-01
-1.442910918588549696e-01, -5.698651343525419632e-02, -9.878930195606571152e-01, 5.107172890210159855e-01
-4.942810231627305373e-01, -1.799035797938772219e-01, -8.504827876674238007e-01, 4.583131296089965057e-01
-4.744582686018669060e-01, -1.726886871725582806e-01, 8.631731973815782721e-01, 4.919719260193240462e-01
-1.369466424061895338e-01, -5.445114016539370078e-02, 9.890807300055743934e-01, 5.082757444867058716e-01
-8.272775478663339788e-02, -3.611343643491103650e-02, 9.959176363017296918e-01, 5.008906744756729257e-01
-5.014431409089890185e-02, -2.551646178896297204e-02, 9.984159744025160599e-01, 4.949980540345286784e-01
-2.936934594317802683e-02, -1.902868704568171782e-02, 9.993874877084401032e-01, 4.904442818248478941e-01
-1.349469899104351403e-02, -1.427573496222410421e-02, 9.998070296264321977e-01, 4.871565043859494293e-01
5.085245789192813269e-04, -1.026268181420081187e-02, 9.999472079888682696e-01, 4.850669300714653964e-01
1.556668852361680136e-02, -6.139632719223421173e-03, 9.998599817566867776e-01, 4.841639785599685664e-01
2.844686554884420099e-02, -2.777275935830710724e-03, 9.995914478319740670e-01, 4.844305516700184167e-01
4.461354081574075980e-02, 1.236562651440517276e-03, 9.990035549930197378e-01, 4.858742766217236664e-01
6.304719678350574619e-02, 5.577341336476264802e-03, 9.979949620320527348e-01, 4.884970557982780681e-01
8.714286853462049898e-02, 1.094158189473058186e-02, 9.961357348520326616e-01, 4.923507889908889101e-01
1.150672534573329436e-01, 1.679601236624061675e-02, 9.932156971929003708e-01, 4.974661908275342936e-01
1.428781507191404510e-01, 2.226042203447472015e-02, 9.894899229693679965e-01, 5.038837893875696139e-01
1.689722202991497946e-01, 2.703664465507369871e-02, 9.852499219045748324e-01, 5.116789289778487237e-01
2.458752829755301850e-01, 4.005659442620307376e-02, 9.684734454101865397e-01, 5.253775444359126690e-01
-1.152507793485227777e-01, -1.980499207353890109e-02, -9.931389732300939244e-01, 3.989037131028777550e-01
-2.892166315193695630e-03, -7.989797778604145438e-04, -9.999954984925281121e-01, 3.938735988151507161e-01
9.707001084267465052e-02, 1.748248778213023699e-02, -9.951240001205631236e-01, 3.881837215287886611e-01
1.518678572948286010e-01, 2.825078397901027369e-02, -9.879969874069701730e-01, 3.834370182003522531e-01
1.561109438461558696e-01, 2.914209530906762893e-02, -9.873095317540794280e-01, 3.795399971193811339e-01
1.377911307064620117e-01, 2.504971213741388411e-02, -9.901444925971497613e-01, 3.765356204296662068e-01
1.110522535356952556e-01, 1.872730927131323331e-02, -9.936381055857813616e-01, 3.744519331288160280e-01
6.677559143042498258e-02, 7.691874037533409127e-03, -9.977383702468838322e-01, 3.732857595743012125e-01
3.537031864995961172e-02, -5.323404938130921584e-04, -9.993741327311803646e-01, 3.730647113159842876e-01
1.116140374987592901e-02, -7.179063594455268281e-03, -9.999119381786772953e-01, 3.737676667522564777e-01
-9.621223763938310108e-03, -1.314998678147598528e-02, -9.998672461386718391e-01, 3.753794492607146482e-01
-3.049460457257791024e-02, -1.941454564126433857e-02, -9.993463636345035761e-01, 3.779269200747428226e-01
-5.316338664686802440e-02, -2.651050562964917326e-02, -9.982338640877177482e-01, 3.814405437105204966e-01
-8.551179312630204088e-02, -3.705676497962276383e-02, -9.956477938536144601e-01, 3.859857503199679574e-01
-1.442910918588551916e-01, -5.698651343525423102e-02, -9.878930195606571152e-01, 3.917110424998044849e-01
-4.942810231627301487e-01, -1.799035797938771664e-01, -8.504827876674240228e-01, 3.515179878374936062e-01
-4.744582686018694040e-01, -1.726886871725592520e-01, 8.631731973815767178e-01, 3.773336837510794517e-01
-1.369466424061892007e-01, -5.445114016539360363e-02, 9.890807300055745044e-01, 3.898384214325258390e-01
-8.272775478663313420e-02, -3.611343643491096711e-02, 9.959176363017296918e-01, 3.841742045846863185e-01
-5.014431409089912389e-02, -2.551646178896304143e-02, 9.984159744025161709e-01, 3.796546699112428036e-01
-2.936934594317805458e-02, -1.902868704568173516e-02, 9.993874877084401032e-01, 3.761620079279767159e-01
-1.349469899104341862e-02, -1.427573496222408166e-02, 9.998070296264320866e-01, 3.736403413312483490e-01
5.085245789192880490e-04, -1.026268181420080493e-02, 9.999472079888682696e-01, 3.720376751386108571e-01
1.556668852361695055e-02, -6.139632719223374335e-03, 9.998599817566865555e-01, 3.713451274502930777e-01
2.844686554884418017e-02, -2.777275935830699882e-03, 9.995914478319741781e-01, 3.715495842663923964e-01
4.461354081574090552e-02, 1.236562651440573654e-03, 9.990035549930197378e-01, 3.726568955285590734e-01
6.304719678350548251e-02, 5.577341336476247455e-03, 9.979949620320527348e-01, 3.746685203307342227e-01
8.714286853462009652e-02, 1.094158189473051421e-02, 9.961357348520325505e-01, 3.776242648861779516e-01
1.150672534573328049e-01, 1.679601236624061675e-02, 9.932156971929002598e-01, 3.815476867661709015e-01
1.428781507191402289e-01, 2.226042203447462300e-02, 9.894899229693678855e-01, 3.864698702840169142e-01
1.689722202991505162e-01, 2.703664465507375769e-02, 9.852499219045747214e-01, 3.924486031778903206e-01
2.458752829755298241e-01, 4.005659442620308069e-02, 9.684734454101865397e-01, 4.029551966636270022e-01
-1.152507793485228749e-01, -1.980499207353889068e-02, -9.931389732300938133e-01, 2.777122518747416335e-01
-2.892166315193702136e-03, -7.989797778604149775e-04, -9.999954984925281121e-01, 2.742103432182230738e-01
9.707001084267422031e-02, 1.748248778213016413e-02, -9.951240001205633456e-01, 2.702491150266009279e-01
1.518678572948296279e-01, 2.825078397901047145e-02, -9.879969874069701730e-01, 2.669445138734339862e-01
1.561109438461557586e-01, 2.914209530906754567e-02, -9.873095317540793170e-01, 2.642314518876724971e-01
1.377911307064612623e-01, 2.504971213741369329e-02, -9.901444925971499833e-01, 2.621398388277413338e-01
1.110522535356948670e-01, 1.872730927131317780e-02, -9.936381055857813616e-01, 2.606891993036786759e-01
6.677559143042480216e-02, 7.691874037533386575e-03, -9.977383702468837212e-01, 2.598773224690869021e-01
3.537031864995966030e-02, -5.323404938130625597e-04, -9.993741327311803646e-01, 2.597234311725807321e-01
1.116140374987581799e-02, -7.179063594455295169e-03, -9.999119381786772953e-01, 2.602128207940936355e-01
-9.621223763938157453e-03, -1.314998678147594018e-02, -9.998672461386717281e-01, 2.613349255408095040e-01
-3.049460457257817739e-02, -1.941454564126441837e-02, -9.993463636345035761e-01, 2.631084458995097131e-01
-5.316338664686755255e-02, -2.651050562964902754e-02, -9.982338640877177482e-01, 2.655545909216825984e-01
-8.551179312630299845e-02, -3.705676497962307608e-02, -9.956477938536144601e-01, 2.687189123388130652e-01
-1.442910918588541924e-01, -5.698651343525391877e-02, -9.878930195606573372e-01, 2.727047959785938169e-01
-4.942810231627338680e-01, -1.799035797938783321e-01, -8.504827876674216913e-01, 2.447228460659921223e-01
-4.744582686018724016e-01, -1.726886871725601680e-01, 8.631731973815749415e-01, 2.626954414828368556e-01
-1.369466424061888121e-01, -5.445114016539345791e-02, 9.890807300055745044e-01, 2.714010983783465281e-01
-8.272775478663313420e-02, -3.611343643491096711e-02, 9.959176363017298028e-01, 2.674577346936993227e-01
-5.014431409089907532e-02, -2.551646178896302061e-02, 9.984159744025159489e-01, 2.643112857879584832e-01
-2.936934594317810662e-02, -1.902868704568174210e-02, 9.993874877084401032e-01, 2.618797340311077582e-01
-1.349469899104335270e-02, -1.427573496222405737e-02, 9.998070296264321977e-01, 2.601241782765461585e-01
5.085245789193060468e-04, -1.026268181420079972e-02, 9.999472079888682696e-01, 2.590084202057578722e-01
1.556668852361695402e-02, -6.139632719223378672e-03, 9.998599817566866665e-01, 2.585262763406184217e-01
2.844686554884429813e-02, -2.777275935830677330e-03, 9.995914478319741781e-01, 2.586686168627686522e-01
4.461354081574068348e-02, 1.236562651440512722e-03, 9.990035549930196268e-01, 2.594395144353953131e-01
6.304719678350580170e-02, 5.577341336476301231e-03, 9.979949620320526238e-01, 2.608399848631913764e-01
8.714286853461956917e-02, 1.094158189473039278e-02, 9.961357348520326616e-01, 2.628977407814663825e-01
1.150672534573345812e-01, 1.679601236624095328e-02, 9.932156971929000377e-01, 2.656291827048079535e-01
1.428781507191400346e-01, 2.226042203447461953e-02, 9.894899229693678855e-01, 2.690559511804647697e-01
1.689722202991486288e-01, 2.703664465507347320e-02, 9.852499219045750545e-01, 2.732182773779323059e-01
2.458752829755311564e-01, 4.005659442620321253e-02, 9.684734454101863177e-01, 2.805328488913422791e-01
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,17
# nx,ny,nz
9.149616817055434767e-03, -0.000000000000000000e+00, 9.999581413799785157e-01
9.149616817055433032e-03, 1.359233535322296573e-15, 9.999581413799785157e-01
9.149616817055433032e-03, 3.285817090743747869e-15, 9.999581413799784047e-01
9.149616817055434767e-03, 8.304881000392985244e-15, 9.999581413799785157e-01
9.149616817055434767e-03, 2.255984722407331450e-14, 9.999581413799785157e-01
9.149616817055434767e-03, 3.515244420514964825e-14, 9.999581413799784047e-01
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
4.186912459913730622e+00, 0.000000000000000000e+00, -3.831024826889082441e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.186912459913730622e+00, 0.000000000000000000e+00, -3.831024826889082441e-02
3.907068626187911065e+00, 0.000000000000000000e+00, -3.574967723971405470e-02, 4.836484865587761806e-02, 3.729898013367956289e-02, 1.107108630398063315e-01, 0.000000000000000000e+00, 9.938526574925387047e-01, 1.000000000000000000e+00, 3.865543057838029206e+00, 1.344569421619705718e-01, 3.912423140323392889e+00, 0.000000000000000000e+00, 1.231785612615434594e-02
3.632319481808629291e+00, 0.000000000000000000e+00, -3.323572261715848630e-02, 6.952114294424138752e-02, 8.307282484924741195e-02, 1.103107556660646027e-01, 0.000000000000000000e+00, 9.938971461798157270e-01, 1.000000000000000000e+00, 3.737383631672802409e+00, 2.626163683271979243e-01, 3.639988411621577491e+00, 0.000000000000000000e+00, 3.586114295428199233e-02
3.365821387602591308e+00, 0.000000000000000000e+00, -3.079726510223114097e-02, 7.301523702230020008e-02, 1.478938169363513411e-01, 8.028988184956241392e-02, 0.000000000000000000e+00, 9.967715560109964290e-01, 1.000000000000000000e+00, 3.611161073573197378e+00, 3.888389264268026779e-01, 3.371683772356329101e+00, 0.000000000000000000e+00, 4.198224631699878917e-02
3.103661870868816841e+00, 0.000000000000000000e+00, -2.839850557040891205e-02, 6.547458686991464161e-02, 2.190318936576415298e-01, 5.381610706277616119e-02, 0.000000000000000000e+00, 9.985508633117332611e-01, 1.000000000000000000e+00, 3.486534752934444370e+00, 5.134652470655552969e-01, 3.107185458245699472e+00, 0.000000000000000000e+00, 3.698119967352342385e-02
2.843048120774199994e+00, 0.000000000000000000e+00, -2.601388980306201804e-02, 5.383938208742354570e-02, 2.832526270461739881e-01, 3.806186027999430843e-02, 0.000000000000000000e+00, 9.992753848624642554e-01, 1.000000000000000000e+00, 3.363180199231864620e+00, 6.368198007681353801e-01, 2.845097347812772348e+00, 0.000000000000000000e+00, 2.778647945310543099e-02
2.583216486181790117e+00, 0.000000000000000000e+00, -2.363643039242221966e-02, 4.157709843379494424e-02, 3.359049858781947284e-01, 2.982506539052953015e-02, 0.000000000000000000e+00, 9.995551337842503159e-01, 1.000000000000000000e+00, 3.240785599282534513e+00, 7.592144007174654874e-01, 2.584456525861326792e+00, 0.000000000000000000e+00, 1.792217179493062196e-02
